Particle  Iter             zp[i]          uzp[i]         xp[i]          uxp[i]         
15           10          0.0474        47388.2515        -0.0040        -0.0000
16           10          0.0474        47388.2515        -0.0040        -0.0000
17           10          0.0474        47388.2515        -0.0040        -0.0000
18           10          0.0474        47388.2515        -0.0040        -0.0000
19           10          0.0474        47388.2515        -0.0040        -0.0000
20           10          0.0474        47388.2515        -0.0040        -0.0000
21           10          0.0474        47388.2515        -0.0040        -0.0000
22           10          0.0474        47388.2515        -0.0040        -0.0000
23           10          0.0474        47388.2515        -0.0040        -0.0000
24           10          0.0474        47388.2515        -0.0040        -0.0000
25           10          0.0474        47388.2515        -0.0040        -0.0000
26           10          0.0474        47388.2515        -0.0040        -0.0000
27           10          0.0474        47388.2515        -0.0040        -0.0000
28           10          0.0474        47388.2515        -0.0040        -0.0000
29           10          0.0474        47388.2515        -0.0040        -0.0000
30           10          0.0474        47388.2515        -0.0040        -0.0000
31           10          0.0474        47388.2515        -0.0040        -0.0000
32           10          0.0474        47388.2515        -0.0040        -0.0000
33           10          0.0474        47388.2515        -0.0040        -0.0000
34           10          0.0474        47388.2515        -0.0040        -0.0000
35           10          0.0474        47388.2515        -0.0040        -0.0000
36           10          0.0474        47388.2515        -0.0040        -0.0000
37           10          0.0474        47388.2515        -0.0040        -0.0000
38           10          0.0474        47388.2515        -0.0040        -0.0000
39           10          0.0474        47388.2515        -0.0040        -0.0000
40           10          0.0474        47388.2515        -0.0040        -0.0000
41           10          0.0474        47388.2515        -0.0040        -0.0000
42           10          0.0474        47388.2515        -0.0040        -0.0000
43           10          0.0474        47388.2515        -0.0040        -0.0000
44           10          0.0474        47388.2515        -0.0040        -0.0000
45           10          0.0474        47388.2515        -0.0040        -0.0000
46           10          0.0474        47388.2515        -0.0040        -0.0000
47           10          0.0474        47388.2515        -0.0040        -0.0000
48           10          0.0474        47388.2515        -0.0040        -0.0000
49           10          0.0474        47388.2515        -0.0040        -0.0000
0            11          0.0521        47388.2515        -0.0040        -0.0000
1            11          0.0521        47388.2515        -0.0040        -0.0000
2            11          0.0521        47388.2515        -0.0040        -0.0000
3            11          0.0521        47388.2515        -0.0040        -0.0000
4            11          0.0521        47388.2515        -0.0040        -0.0000
5            11          0.0521        47388.2515        -0.0040        -0.0000
6            11          0.0521        47388.2515        -0.0040        -0.0000
7            11          0.0521        47388.2515        -0.0040        -0.0000
8            11          0.0521        47388.2515        -0.0040        -0.0000
9            11          0.0521        47388.2515        -0.0040        -0.0000
10           11          0.0521        47388.2515        -0.0040        -0.0000
11           11          0.0521        47388.2515        -0.0040        -0.0000
12           11          0.0521        47388.2515        -0.0040        -0.0000
